rank,score,frame_eps,elapsed,forward
17,-21.0,761,5.508159160614014,1.860393762588501
21,-21.0,761,5.3269734382629395,1.776134967803955
20,-21.0,761,5.370859861373901,1.7403221130371094
22,-21.0,761,5.250668525695801,1.6636381149291992
6.496405839920044
0,-21.0,760,3.5027430057525635,1.204099416732788
5,-21.0,760,3.505297899246216,1.209341049194336
7,-21.0,760,3.489351511001587,1.1950762271881104
6,-21.0,760,3.536773681640625,1.2169389724731445
9,-21.0,760,3.5736584663391113,1.2313494682312012
10,-21.0,760,3.5594000816345215,1.2182703018188477
3,-21.0,760,4.400908946990967,1.4106523990631104
12,-21.0,760,4.754809379577637,1.5473713874816895
11,-21.0,760,4.860203742980957,1.602832555770874
2,-21.0,760,5.27168083190918,1.5947694778442383
4,-21.0,760,5.3979332447052,1.7043023109436035
8,-21.0,760,5.479988098144531,1.783233642578125
19,-21.0,760,5.106247425079346,1.6367120742797852
1,-21.0,760,5.759556293487549,1.9077961444854736
14,-21.0,760,5.4637861251831055,1.8760254383087158
23,-21.0,760,5.04293417930603,1.6844937801361084
21,-21.0,760,5.278417348861694,1.765340805053711
16,-21.0,760,5.514204740524292,1.8673396110534668
22,-21.0,760,5.287216424942017,1.6691210269927979
15,-21.0,760,5.705214738845825,1.8295884132385254
18,-21.0,760,5.606255292892456,1.8073139190673828
20,-21.0,760,5.646554231643677,1.89565110206604
17,-21.0,760,5.77604341506958,1.8656575679779053
13,-21.0,760,5.988460063934326,1.9787919521331787
6.522940397262573
4,-21.0,756,3.5554494857788086,1.2231900691986084
8,-21.0,756,3.527663230895996,1.218430757522583
10,-21.0,756,4.39892053604126,1.3884658813476562
7,-21.0,756,4.600218296051025,1.4529070854187012
3,-21.0,816,4.753408670425415,1.567775011062622
1,-20.0,830,4.853587627410889,1.6164944171905518
12,-21.0,756,4.652776479721069,1.4803457260131836
13,-21.0,756,4.736709117889404,1.5604522228240967
11,-21.0,756,5.168292284011841,1.725600004196167
0,-21.0,756,5.493899822235107,1.8321447372436523
2,-21.0,756,5.52983832359314,1.761988639831543
5,-21.0,756,5.585420370101929,1.879913568496704
6,-21.0,756,5.5474324226379395,2.0004734992980957
23,-21.0,756,4.668499708175659,1.521193027496338
16,-21.0,756,5.325393915176392,1.8352932929992676
14,-21.0,756,5.463901042938232,1.853381872177124
9,-21.0,756,5.694462299346924,1.875502109527588
22,-21.0,756,4.8349244594573975,1.5609374046325684
15,-21.0,756,5.640052080154419,1.7916417121887207
19,-21.0,756,5.366949796676636,1.801574945449829
17,-21.0,756,5.549131870269775,1.7665014266967773
21,-21.0,756,5.174686431884766,1.7864995002746582
18,-21.0,756,5.54930853843689,1.781627893447876
20,-21.0,756,5.385159730911255,1.8448495864868164
6.504610061645508
2,-21.0,758,3.3210525512695312,1.13623046875
0,-21.0,758,3.3961684703826904,1.1672096252441406
5,-21.0,758,3.4567677974700928,1.182969570159912
4,-21.0,758,3.4866631031036377,1.1975243091583252
6,-21.0,758,3.51979660987854,1.2053632736206055
9,-21.0,758,3.5583980083465576,1.2252495288848877
3,-21.0,758,4.2700605392456055,1.4143848419189453
11,-21.0,758,4.480486631393433,1.5140483379364014
1,-21.0,758,5.187647581100464,1.727757215499878
7,-21.0,758,5.168609857559204,1.7514190673828125
13,-21.0,758,5.1745898723602295,1.7166271209716797
8,-21.0,758,5.489697694778442,1.8599257469177246
18,-21.0,758,5.128707647323608,1.7439968585968018
19,-21.0,758,5.110667943954468,1.6848945617675781
16,-21.0,758,5.337273120880127,1.7411911487579346
15,-21.0,758,5.467909812927246,1.85396146774292
21,-21.0,758,5.271371126174927,1.6991312503814697
23,-21.0,758,5.058900356292725,1.6590509414672852
22,-21.0,758,5.1108925342559814,1.6507818698883057
20,-21.0,758,5.384366035461426,1.7547078132629395
12,-21.0,758,5.737619638442993,1.8830819129943848
10,-21.0,758,5.987452030181885,1.9764282703399658
14,-21.0,758,5.87266731262207,1.91544508934021
17,-21.0,758,5.828549146652222,1.9618182182312012
6.530562400817871
1,-21.0,758,3.2559306621551514,1.107602596282959
6,-21.0,758,3.5163419246673584,1.206718921661377
8,-21.0,758,3.5534908771514893,1.2189462184906006
13,-21.0,758,3.557945728302002,1.2088923454284668
7,-21.0,758,4.350705623626709,1.5206453800201416
2,-21.0,758,4.7638983726501465,1.664086103439331
10,-21.0,758,4.904407024383545,1.570603609085083
11,-21.0,758,5.000797271728516,1.6223363876342773
21,-21.0,758,4.725011587142944,1.5289154052734375
20,-21.0,758,4.743886947631836,1.5431938171386719
9,-21.0,758,5.241585731506348,1.787501573562622
4,-21.0,758,5.418424606323242,1.6421315670013428
5,-21.0,758,5.556698799133301,1.9108123779296875
3,-21.0,758,5.709319829940796,1.9616658687591553
0,-21.0,758,5.811903476715088,1.95745849609375
12,-21.0,758,5.456655740737915,1.9471046924591064
23,-21.0,758,5.300659418106079,1.7890949249267578
19,-21.0,758,5.458625316619873,1.8534777164459229
15,-21.0,758,5.649764060974121,1.9219379425048828
14,-21.0,758,5.671524286270142,1.884148120880127
18,-21.0,758,5.525236129760742,1.8715558052062988
16,-21.0,758,5.638194561004639,1.7163739204406738
22,-21.0,758,5.479546546936035,1.810209035873413
17,-21.0,758,5.854241371154785,1.9593887329101562
6.578263521194458
0,-21.0,760,3.131850242614746,1.08396315574646
4,-21.0,760,3.323058843612671,1.1596238613128662
3,-21.0,760,3.4868927001953125,1.205798864364624
5,-21.0,760,3.521151304244995,1.2343924045562744
7,-21.0,760,3.564269781112671,1.2327327728271484
8,-21.0,760,3.5910837650299072,1.2564997673034668
11,-21.0,760,3.784637689590454,1.2848894596099854
15,-21.0,760,3.6906304359436035,1.2816715240478516
6,-21.0,760,4.888233661651611,1.630497932434082
9,-21.0,760,4.914842367172241,1.6793603897094727
17,-21.0,760,5.219874620437622,1.8094291687011719
2,-20.0,833,5.992156267166138,2.078263521194458
14,-21.0,760,5.540323734283447,1.7906463146209717
18,-21.0,760,5.334913015365601,1.8440351486206055
10,-21.0,760,5.906507730484009,1.803114652633667
1,-21.0,820,6.221076250076294,2.1223244667053223
23,-21.0,760,4.960594892501831,1.6699192523956299
21,-21.0,760,5.232126474380493,1.7767610549926758
12,-21.0,760,5.977755784988403,2.0035104751586914
13,-21.0,760,5.965386629104614,2.0424444675445557
20,-21.0,760,5.298652172088623,1.8028228282928467
19,-21.0,760,5.605412006378174,1.9330968856811523
16,-21.0,760,5.867912769317627,2.0651495456695557
22,-19.0,939,5.4457056522369385,1.8297252655029297
6.910818576812744
2,-21.0,757,3.36531400680542,1.1556148529052734
3,-21.0,757,3.438642978668213,1.1795928478240967
7,-21.0,757,3.535191297531128,1.2123064994812012
10,-21.0,757,3.566413640975952,1.2175328731536865
1,-21.0,757,4.176133871078491,1.3762588500976562
0,-21.0,757,4.975034952163696,1.638451099395752
12,-21.0,757,4.657142877578735,1.4694297313690186
14,-21.0,757,4.641665935516357,1.5707390308380127
15,-21.0,757,4.637491703033447,1.5726122856140137
4,-21.0,757,5.1029884815216064,1.7372844219207764
8,-21.0,757,4.987863779067993,1.754044771194458
5,-21.0,757,5.139710903167725,1.7046759128570557
11,-21.0,757,4.987123966217041,1.6378436088562012
6,-21.0,757,5.195426940917969,1.770115852355957
9,-21.0,757,5.3491737842559814,1.8243513107299805
13,-21.0,757,5.410922050476074,1.740144968032837
20,-21.0,757,4.910685777664185,1.5649523735046387
22,-21.0,757,4.686400413513184,1.4786431789398193
21,-21.0,757,5.0908918380737305,1.5919063091278076
23,-21.0,757,4.935955286026001,1.5341906547546387
17,-21.0,757,5.578091144561768,1.9259538650512695
16,-21.0,757,5.611379861831665,1.7512681484222412
19,-21.0,757,5.61786961555481,1.8733458518981934
18,-21.0,757,5.699268102645874,1.807490587234497
6.680180788040161
2,-21.0,762,3.4349143505096436,1.1823265552520752
4,-21.0,762,3.506819009780884,1.2093589305877686
6,-21.0,762,3.536475419998169,1.218052625656128
8,-21.0,762,3.5882928371429443,1.227203607559204
1,-21.0,762,4.331176280975342,1.3559515476226807
5,-21.0,762,4.975197792053223,1.705127477645874
12,-21.0,762,4.766295671463013,1.5412049293518066
13,-21.0,762,4.759801864624023,1.6528127193450928
0,-21.0,762,5.2651848793029785,1.6552696228027344
11,-21.0,762,5.07317852973938,1.709702968597412
3,-21.0,762,5.38045334815979,1.7534737586975098
14,-21.0,762,5.114487171173096,1.6879005432128906
7,-21.0,762,5.399636745452881,1.8558895587921143
20,-21.0,762,4.830559730529785,1.5675742626190186
16,-21.0,762,5.281557083129883,1.7356641292572021
9,-21.0,762,5.641038179397583,1.902125597000122
10,-21.0,762,5.747057676315308,1.822178840637207
19,-21.0,762,5.307457447052002,1.76576566696167
17,-21.0,762,5.491669416427612,1.7907662391662598
15,-21.0,762,5.634904384613037,1.9393126964569092
21,-21.0,762,5.1488938331604,1.6546437740325928
23,-21.0,762,5.021608352661133,1.7088000774383545
18,-21.0,762,5.559852838516235,1.892693281173706
22,-21.0,762,5.226348400115967,1.749648094177246
6.496984481811523
5,-21.0,757,3.3945677280426025,1.1562957763671875
10,-21.0,757,3.5418903827667236,1.2016713619232178
1,-21.0,757,4.750793218612671,1.5878891944885254
3,-21.0,757,4.723256587982178,1.5696179866790771
4,-21.0,757,4.838270425796509,1.586747407913208
7,-21.0,757,4.890894174575806,1.5763721466064453
13,-21.0,757,4.681022882461548,1.504312515258789
6,-21.0,757,5.029389142990112,1.6301722526550293
15,-21.0,757,4.783289194107056,1.5827147960662842
8,-21.0,757,5.129204273223877,1.816753625869751
14,-21.0,757,4.893296480178833,1.6054446697235107
12,-21.0,757,5.090404987335205,1.6808602809906006
0,-21.0,757,5.586296796798706,2.00447416305542
21,-21.0,757,4.681020021438599,1.611861228942871
9,-21.0,757,5.547012805938721,1.8899965286254883
20,-21.0,757,4.814023971557617,1.5582284927368164
11,-21.0,757,5.635461330413818,1.9421038627624512
17,-21.0,757,5.419983863830566,1.8850154876708984
22,-21.0,757,4.869484186172485,1.684340476989746
16,-21.0,757,5.515910387039185,1.942246675491333
19,-21.0,757,5.352200508117676,1.7661232948303223
2,-21.0,1062,6.28064751625061,2.1491215229034424
23,-21.0,757,5.043385028839111,1.6987717151641846
18,-21.0,757,5.490431547164917,1.701709508895874
6.462658166885376
3,-21.0,762,3.4991695880889893,1.180243730545044
11,-21.0,762,3.608370780944824,1.2326788902282715
0,-21.0,762,4.329931735992432,1.4711949825286865
7,-21.0,762,4.831180572509766,1.5516302585601807
5,-21.0,762,4.900497674942017,1.7236762046813965
1,-21.0,762,5.077704191207886,1.7319891452789307
6,-21.0,762,4.938325643539429,1.613835334777832
8,-21.0,762,4.909782648086548,1.6431148052215576
17,-21.0,762,4.65177845954895,1.6430585384368896
14,-21.0,762,4.8829121589660645,1.5481538772583008
16,-21.0,762,4.722896337509155,1.565965175628662
2,-21.0,762,5.356204509735107,1.8224186897277832
15,-21.0,762,4.954340219497681,1.5762066841125488
4,-21.0,762,5.327334642410278,1.8052055835723877
10,-21.0,762,5.347687482833862,1.8442091941833496
9,-21.0,762,5.56001877784729,1.811889410018921
18,-21.0,762,4.9802751541137695,1.6259751319885254
13,-21.0,762,5.520941495895386,1.8398396968841553
12,-21.0,762,5.61538290977478,1.6723992824554443
21,-21.0,762,5.0379602909088135,1.627366065979004
23,-21.0,762,5.1397788524627686,1.744215965270996
19,-21.0,762,5.415679693222046,1.685401201248169
20,-21.0,762,5.284601926803589,1.7132134437561035
22,-21.0,762,5.186776161193848,1.7409265041351318
6.425043821334839
6,-21.0,762,3.506361961364746,1.2052931785583496
9,-21.0,762,3.5488953590393066,1.2164816856384277
1,-21.0,762,4.155777215957642,1.4276435375213623
3,-21.0,762,4.191736698150635,1.4040226936340332
7,-21.0,762,4.340078830718994,1.422727346420288
4,-21.0,762,4.589425802230835,1.5280919075012207
14,-21.0,762,4.528696775436401,1.444143533706665
5,-21.0,762,4.904336214065552,1.6515002250671387
13,-21.0,762,4.731673717498779,1.4781880378723145
22,-21.0,762,4.126893997192383,1.410329818725586
2,-21.0,762,5.195610523223877,1.6846413612365723
12,-21.0,762,4.899838209152222,1.5768027305603027
0,-21.0,762,5.437496900558472,1.7920897006988525
11,-21.0,762,5.152158260345459,1.7068910598754883
15,-21.0,762,5.282853126525879,1.723902940750122
23,-21.0,762,4.783752679824829,1.5815761089324951
19,-21.0,762,5.076546907424927,1.6980969905853271
8,-21.0,762,5.762631177902222,1.9057095050811768
16,-21.0,762,5.47252082824707,1.7809956073760986
10,-21.0,762,5.8376898765563965,1.9102041721343994
17,-21.0,762,5.548724174499512,1.8508036136627197
20,-21.0,762,5.246187210083008,1.7377867698669434
18,-21.0,762,5.4564056396484375,1.8205621242523193
21,-21.0,762,5.487901449203491,1.7848503589630127
6.574219465255737
0,-21.0,759,3.472963571548462,1.1876599788665771
7,-21.0,759,3.551929473876953,1.2184014320373535
1,-21.0,759,3.932260274887085,1.3107960224151611
4,-21.0,759,4.529815196990967,1.5412461757659912
5,-21.0,788,4.790080785751343,1.5158345699310303
11,-21.0,759,4.8000757694244385,1.6131391525268555
21,-21.0,759,4.281632900238037,1.4250571727752686
3,-21.0,759,5.175307512283325,1.6910338401794434
13,-21.0,759,4.873690128326416,1.651698350906372
10,-21.0,759,5.028570175170898,1.642989158630371
16,-21.0,759,4.880842685699463,1.6436796188354492
2,-21.0,759,5.626826286315918,1.887970209121704
18,-21.0,759,5.062261343002319,1.6182949542999268
9,-21.0,759,5.573933362960815,1.8772451877593994
6,-21.0,759,5.634547710418701,1.8572452068328857
23,-21.0,759,4.810133695602417,1.5968031883239746
8,-21.0,759,5.629899263381958,1.8758325576782227
17,-21.0,759,5.401365280151367,1.7757904529571533
19,-21.0,759,5.268191814422607,1.773228406906128
12,-21.0,759,5.804678440093994,1.8854577541351318
14,-21.0,759,5.742866516113281,1.9224622249603271
20,-21.0,759,5.3136069774627686,1.7750439643859863
15,-21.0,759,5.754575729370117,1.899162769317627
22,-21.0,759,5.346639156341553,1.7846806049346924
6.500818490982056
1,-21.0,762,3.2961511611938477,1.1114823818206787
5,-21.0,762,3.367943048477173,1.1584317684173584
4,-21.0,762,3.404895782470703,1.1662297248840332
8,-21.0,762,3.5722482204437256,1.2208137512207031
11,-21.0,762,3.5901947021484375,1.2249526977539062
9,-21.0,762,3.671372890472412,1.2511088848114014
6,-21.0,762,5.155535459518433,1.6646559238433838
0,-21.0,762,5.435051202774048,1.8343546390533447
3,-21.0,762,5.468567848205566,1.7946336269378662
13,-21.0,762,5.162604331970215,1.6732127666473389
2,-21.0,762,5.598433256149292,1.7383108139038086
16,-21.0,762,5.0713396072387695,1.684657335281372
14,-21.0,762,5.2608113288879395,1.776285171508789
15,-21.0,762,5.267604827880859,1.7186620235443115
7,-21.0,762,5.632673501968384,1.757655382156372
18,-21.0,762,5.083308458328247,1.6862866878509521
21,-21.0,762,4.972210168838501,1.6309165954589844
10,-21.0,762,5.745908975601196,2.0144002437591553
20,-21.0,762,5.1231138706207275,1.694946050643921
12,-21.0,762,5.740434646606445,1.9458513259887695
17,-21.0,762,5.521368980407715,1.813932180404663
19,-21.0,762,5.428791046142578,1.652092456817627
22,-21.0,762,5.28362774848938,1.7940058708190918
23,-20.0,858,5.433427095413208,1.766310691833496
6.720552682876587
0,-21.0,758,3.2945609092712402,1.1220510005950928
10,-21.0,758,3.597540855407715,1.2372074127197266
11,-21.0,758,4.645562648773193,1.5817689895629883
4,-21.0,758,4.883340835571289,1.5911941528320312
2,-21.0,758,4.943268060684204,1.5385665893554688
13,-21.0,758,4.619695663452148,1.5311431884765625
21,-21.0,758,4.360288619995117,1.4631636142730713
1,-21.0,758,5.357727766036987,1.747955322265625
12,-21.0,758,4.960993528366089,1.571645736694336
8,-21.0,758,5.169185400009155,1.758281946182251
3,-21.0,758,5.4316394329071045,1.8122749328613281
5,-21.0,758,5.4168291091918945,1.9400689601898193
22,-21.0,758,4.496631145477295,1.4602546691894531
9,-21.0,758,5.599627256393433,1.89683198928833
7,-21.0,758,5.6609296798706055,1.9388296604156494
6,-21.0,758,5.69127631187439,1.946707010269165
15,-21.0,758,5.379469871520996,1.760084629058838
14,-21.0,758,5.395654201507568,1.8339853286743164
16,-21.0,758,5.422156810760498,1.8706307411193848
20,-21.0,758,5.195785760879517,1.584601640701294
17,-21.0,758,5.482224464416504,1.7711477279663086
23,-21.0,758,5.061054468154907,1.7604811191558838
18,-21.0,758,5.388337135314941,1.797785997390747
19,-21.0,758,5.425753116607666,1.813779354095459
6.374648094177246
1,-21.0,758,3.2928335666656494,1.1278157234191895
5,-21.0,758,3.453552722930908,1.1867601871490479
9,-21.0,758,3.5554580688476562,1.225830316543579
11,-21.0,758,3.597968816757202,1.2428154945373535
3,-21.0,758,4.80335259437561,1.5848348140716553
0,-21.0,758,4.868124008178711,1.6353237628936768
7,-21.0,758,4.7041075229644775,1.5247187614440918
2,-21.0,758,5.139645576477051,1.7965798377990723
10,-21.0,758,5.095460414886475,1.823807954788208
13,-21.0,758,5.149181604385376,1.7107830047607422
17,-21.0,758,4.922602415084839,1.5697250366210938
4,-21.0,758,5.567623853683472,1.8544683456420898
20,-21.0,758,5.06014347076416,1.6966173648834229
6,-21.0,758,5.684600830078125,1.924476146697998
12,-21.0,758,5.548110008239746,1.8438780307769775
8,-21.0,758,5.764851808547974,1.9536547660827637
19,-21.0,758,5.335216045379639,1.8141169548034668
22,-21.0,758,5.187558650970459,1.753861904144287
14,-21.0,758,5.700052261352539,1.909013271331787
16,-21.0,758,5.565899133682251,1.9384546279907227
15,-21.0,758,5.7000391483306885,1.9682750701904297
21,-21.0,758,5.392310380935669,1.851062297821045
23,-21.0,758,5.277646541595459,1.8688366413116455
18,-21.0,758,5.64841365814209,1.7516515254974365
6.4829277992248535
4,-21.0,756,3.427407741546631,1.1778104305267334
2,-21.0,756,3.5700008869171143,1.209501028060913
8,-21.0,756,3.566544771194458,1.2263329029083252
3,-21.0,756,4.307100772857666,1.368539571762085
9,-21.0,877,4.159029960632324,1.4233462810516357
7,-21.0,786,4.378912925720215,1.3937642574310303
12,-21.0,756,4.495822906494141,1.4009222984313965
6,-21.0,756,4.774482011795044,1.5876832008361816
0,-21.0,756,5.210229396820068,1.6911647319793701
5,-21.0,756,5.316933631896973,1.769547700881958
22,-21.0,756,4.571431875228882,1.498445987701416
23,-21.0,756,4.59683632850647,1.5341508388519287
13,-21.0,756,5.3373918533325195,1.7728924751281738
14,-21.0,756,5.274396896362305,1.8145508766174316
1,-21.0,756,5.849082946777344,2.0024256706237793
20,-21.0,756,4.973315238952637,1.647106409072876
11,-21.0,756,5.747773170471191,1.8123304843902588
15,-21.0,756,5.6221630573272705,1.8981058597564697
17,-21.0,756,5.487786531448364,1.8962721824645996
19,-21.0,756,5.337984323501587,1.8619425296783447
10,-21.0,756,5.889844179153442,1.9674694538116455
16,-21.0,756,5.614197015762329,1.8351142406463623
18,-21.0,756,5.469607591629028,1.904404640197754
21,-21.0,756,5.379035949707031,1.759523868560791
6.4344611167907715
2,-21.0,758,3.408529043197632,1.1674845218658447
9,-21.0,758,3.547003746032715,1.216963291168213
6,-21.0,758,4.2032248973846436,1.359529733657837
1,-21.0,758,4.427385330200195,1.417525053024292
0,-21.0,758,4.455169916152954,1.4397151470184326
5,-21.0,758,4.561603546142578,1.5596351623535156
8,-21.0,758,4.5283966064453125,1.4943804740905762
4,-21.0,758,4.841465473175049,1.5647034645080566
10,-21.0,758,4.7221620082855225,1.5662121772766113
13,-21.0,758,4.7883124351501465,1.5553414821624756
17,-21.0,758,4.716411113739014,1.5281906127929688
11,-21.0,758,4.9453558921813965,1.636101245880127
3,-21.0,758,5.440428972244263,1.7913095951080322
19,-21.0,758,4.909100532531738,1.5560367107391357
7,-21.0,758,5.542933702468872,1.8699440956115723
23,-21.0,758,4.789899587631226,1.6052801609039307
14,-21.0,758,5.387957572937012,1.8511090278625488
15,-21.0,758,5.422649145126343,1.8604257106781006
12,-21.0,758,5.525571346282959,1.8355014324188232
22,-21.0,758,5.009888410568237,1.6435868740081787
18,-21.0,758,5.507553815841675,1.8933186531066895
20,-21.0,758,5.411601781845093,1.798119306564331
16,-21.0,758,5.845043182373047,1.9208922386169434
21,-21.0,758,5.5645434856414795,1.817760944366455
6.503816604614258
3,-21.0,761,3.3064217567443848,1.1298587322235107
8,-21.0,761,3.557389974594116,1.2213547229766846
10,-21.0,761,3.620412826538086,1.2449595928192139
11,-21.0,761,3.5943825244903564,1.2189505100250244
2,-21.0,761,4.662532806396484,1.535092830657959
13,-21.0,761,4.6347815990448,1.4933907985687256
6,-21.0,761,5.098348617553711,1.6388840675354004
5,-21.0,761,5.2415244579315186,1.827497959136963
7,-21.0,761,5.316213369369507,1.767592191696167
0,-21.0,761,5.569842100143433,1.8019707202911377
16,-21.0,761,5.1680378913879395,1.6691944599151611
9,-21.0,761,5.480401039123535,1.8125200271606445
4,-21.0,761,5.686525344848633,1.9496231079101562
1,-21.0,761,5.824207305908203,1.8494045734405518
15,-21.0,761,5.373594522476196,1.7788560390472412
23,-21.0,761,4.875824451446533,1.691593885421753
20,-21.0,761,5.04031777381897,1.840433120727539
12,-21.0,761,5.602148532867432,1.9597711563110352
18,-21.0,761,5.354651689529419,1.8562440872192383
22,-21.0,761,5.070873737335205,1.7320270538330078
17,-21.0,761,5.590237379074097,1.9027268886566162
21,-21.0,761,5.2352614402771,1.7440667152404785
19,-21.0,761,5.465878486633301,1.7568917274475098
14,-21.0,761,5.914942264556885,2.0026767253875732
6.553465843200684
2,-21.0,759,3.418546199798584,1.1716663837432861
1,-20.0,833,3.6401424407958984,1.2494263648986816
9,-21.0,759,3.5511648654937744,1.2223052978515625
10,-21.0,759,3.5796587467193604,1.2249271869659424
4,-21.0,759,4.3698718547821045,1.4290926456451416
5,-21.0,759,4.840726137161255,1.6056795120239258
8,-21.0,759,4.709072589874268,1.5587389469146729
7,-21.0,759,4.8290722370147705,1.5505321025848389
0,-21.0,759,5.009287595748901,1.6193435192108154
12,-21.0,759,4.7453062534332275,1.5534934997558594
13,-21.0,759,4.98890495300293,1.6196284294128418
18,-21.0,759,4.867064476013184,1.545011043548584
22,-21.0,759,4.75868034362793,1.5491936206817627
23,-21.0,759,4.813866853713989,1.5677783489227295
6,-21.0,759,5.745365381240845,1.9227876663208008
15,-21.0,759,5.459585905075073,1.8447463512420654
21,-21.0,759,5.210240602493286,1.7344694137573242
17,-21.0,759,5.4630818367004395,1.7909741401672363
3,-21.0,759,6.024577617645264,2.0609326362609863
19,-21.0,759,5.478752374649048,1.7967252731323242
20,-21.0,759,5.415530204772949,1.832793951034546
14,-21.0,759,5.769700527191162,1.8177297115325928
11,-21.0,759,6.0140790939331055,1.9952778816223145
16,-21.0,759,5.849344253540039,1.905348777770996
6.570816278457642
1,-21.0,755,3.3187777996063232,1.1263844966888428
2,-21.0,755,3.515270471572876,1.2069036960601807
8,-21.0,755,3.521920919418335,1.2100260257720947
10,-21.0,755,3.5402681827545166,1.213381290435791
3,-21.0,755,4.480570316314697,1.5433471202850342
5,-21.0,755,4.631906747817993,1.519423246383667
6,-21.0,755,4.740899324417114,1.5074043273925781
13,-21.0,755,4.671107530593872,1.500558614730835
7,-21.0,755,4.931649208068848,1.600503921508789
12,-21.0,755,4.908405542373657,1.6473352909088135
11,-21.0,816,5.028987169265747,1.6452631950378418
21,-21.0,755,4.498661994934082,1.4737238883972168
20,-21.0,755,4.584797382354736,1.4969606399536133
4,-21.0,755,5.525183439254761,1.8104054927825928
0,-21.0,755,5.800335645675659,1.8391785621643066
14,-21.0,755,5.4264068603515625,1.68351149559021
15,-21.0,755,5.420632839202881,1.7414324283599854
19,-21.0,755,5.1432578563690186,1.8149287700653076
16,-21.0,755,5.3786022663116455,1.8165562152862549
23,-21.0,755,4.93653678894043,1.6097724437713623
9,-21.0,755,5.994868040084839,1.9902732372283936
22,-21.0,755,5.1652748584747314,1.609043836593628
17,-21.0,755,5.838503837585449,1.9435975551605225
18,-21.0,755,5.671339273452759,1.8276159763336182
6.597272634506226
0,-21.0,756,3.418933153152466,1.1778452396392822
4,-21.0,756,3.557267665863037,1.222315788269043
5,-21.0,756,3.5570337772369385,1.220306158065796
